step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
11000,10402,2892,79863,163265,147989,82633,769,26804,165,0,309314,3486958,43417.753,34101.222,1.0930,12971.268,0.055,0.782,0.111,0.052,0.531,0.341,278,0.0951,0.6629,0.048,18.9,43.6,68.5,29.59,3.39,10.65,0.37,15.17,6.86,1.401,0.252,0.361,0.370,6.957,0.307,0.0035,74,325,556,15059,49,12,0.505,6232,125,1872,8405,660,2956,6786,3.25,9.87,19079,23.2347,66808,19833,309200,2330.6,-0.0,751231,11.885,2631075.518,3.54e-16,0.00012,16.93,59501,28.400,1.645,26.108,0.646,28.402,5728,1215,3459,0.1381,0.997,1.368,1.891,1.393,0.973,1.565,10088.209,16741.925,22194.209,10008.020,24186.793,11840.069,1404.290,7885.595,0.575,0.523,0.495,0.553,0.470,0.489,40941,39753,0.6245,0.1071,0.2615,0.9994,0.0223,0.0438,0.5925,1.0792,0.8976,0.1575,0.0196,0.0500,0.0000,0.2188,0.9371,0.0473,0.6605,0.9412,0.00249,1613,0.9996,0.9211,0.8423,0.9983,0.0223,0.0438,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5308,5.5604,5.7595,0.0328,0.0567,0.0456,0.078,0.058,0.067,0.065,1324,0.0580,0.0035,0.0025,0.00212,0.00072,0.00088,22.69,26.36,27.52,1739.3444,0.1052,34.6416,5.3817,6.5036,1108693,1515809,2.2117,0.1228,1981.2,1739.3444,17.49,0,0,0,0,0,0,10089,21129.954,18669.770,0.9374
12000,13090,3168,77206,160431,144274,82397,828,28371,156,0,324737,3719974,42217.893,33663.683,1.1132,11070.033,0.059,0.812,0.075,0.053,0.535,0.338,292,0.0797,0.6589,0.049,18.2,48.1,74.4,36.19,3.16,9.92,0.40,22.71,7.12,1.323,0.224,0.298,0.306,7.095,0.281,0.0036,78,364,559,15113,44,14,0.687,6744,235,1940,10915,1640,2158,9292,3.25,10.04,17237,21.5619,67034,18325,296767,4142.7,-0.0,768370,12.988,2631075.518,9.56e-15,0.00058,31.67,55359,26.350,1.601,23.949,0.801,26.352,5919,2415,4756,0.2121,0.975,1.224,1.905,1.347,0.958,1.478,10897.150,15674.203,20792.527,10799.132,21696.267,13732.607,1707.075,7153.969,0.567,0.550,0.486,0.529,0.487,0.520,43151,32399,0.5270,0.1282,0.2237,0.9998,0.0286,0.0474,0.5396,0.7216,0.7863,0.1522,0.0186,0.0327,0.0000,0.7468,0.9383,0.2621,0.6599,0.9485,0.00244,1825,0.9989,0.6576,0.7723,0.9987,0.0286,0.0474,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5432,5.0089,5.6764,0.0321,0.0620,0.0432,0.064,0.059,0.072,0.077,1553,0.0551,0.0038,0.0045,0.00183,0.00062,0.00088,27.41,27.53,27.66,1794.3677,0.1142,32.9535,6.9654,6.0225,1110051,1512193,1.9108,0.0355,1864.6,1794.3677,23.27,0,0,0,0,0,0,10214,22593.651,20047.024,0.9476
13000,11010,2955,84466,180429,165047,94924,1039,27086,222,0,313391,3797224,48975.447,38739.467,1.1588,16041.570,0.080,0.776,0.089,0.055,0.542,0.341,186,0.0859,0.6434,0.055,15.1,43.0,76.3,30.26,3.26,9.55,0.35,17.09,7.28,1.419,0.220,0.327,0.335,6.537,0.292,0.0033,75,358,566,13058,61,7,0.483,6361,452,2130,8428,1615,1492,7903,3.00,9.93,13077,17.6593,67081,18267,276614,3619.4,0.0,790088,13.129,2631075.518,5.13e-15,0.00039,10.33,63660,30.958,1.593,28.608,0.758,30.960,4852,1508,4650,0.1459,0.999,1.370,1.940,1.391,0.974,1.593,10841.247,22155.376,23089.162,10737.412,31190.443,13255.150,1342.463,8100.284,0.549,0.575,0.521,0.537,0.458,0.548,37163,43682,0.5288,0.0999,0.1959,0.9997,0.0278,0.0505,0.5330,0.9767,0.9432,0.1606,0.0273,0.0464,0.0000,0.0000,0.8274,0.1762,0.6233,0.9563,0.00248,5125,0.9994,0.8198,0.8390,0.9990,0.0278,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5849,5.4432,5.8376,0.0341,0.0539,0.0389,0.064,0.045,0.065,0.056,1307,0.0444,0.0053,0.0039,0.00198,0.00068,0.00089,25.08,26.41,26.73,1695.6497,0.1119,42.6043,6.7836,6.3452,1113062,1511270,2.1023,0.0362,1860.7,1695.6497,21.76,0,0,0,0,0,0,9124,22697.897,20211.311,0.9405
14000,9171,2251,59110,106950,95409,47198,642,22038,161,0,224661,2901507,30138.456,25272.052,1.1993,8432.741,0.076,0.807,0.066,0.050,0.524,0.353,188,0.0872,0.6654,0.060,15.5,40.0,72.1,29.31,3.06,9.86,0.41,15.98,7.24,1.409,0.234,0.291,0.295,6.473,0.282,0.0035,80,391,429,9029,57,7,0.547,5114,142,2052,6977,969,663,7539,3.50,10.39,14891,16.3666,67120,21284,271397,2374.6,-0.0,802868,10.451,2631075.518,1.95e-15,0.00035,33.24,37935,20.062,1.594,17.957,0.511,20.064,2999,1745,4427,0.1974,0.997,1.357,1.952,1.377,0.971,1.603,7046.202,13741.895,13225.654,6982.669,18362.874,9368.019,899.169,6572.122,0.519,0.568,0.507,0.481,0.353,0.453,43070,29233,0.6413,0.1240,0.2169,0.9994,0.0324,0.0591,0.5216,0.9697,0.8899,0.1850,0.0326,0.0530,0.0000,0.7572,0.9652,0.0775,0.6548,0.9787,0.00250,1790,0.9979,0.7849,0.8154,0.9982,0.0324,0.0591,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7265,5.0829,5.3252,0.0377,0.0542,0.0383,0.069,0.059,0.072,0.072,1054,0.0390,0.0051,0.0048,0.00213,0.00030,0.00062,24.84,26.18,26.51,1688.6066,0.0958,25.8127,4.9011,5.5495,1115991,1509545,2.7917,0.1644,1868.5,1688.6066,23.50,0,0,0,0,0,0,6673,16839.311,14915.694,0.9438
15000,10332,2074,73140,145499,133226,71256,1103,22054,244,0,254790,2945256,41223.912,29582.038,1.1230,11699.233,0.080,0.775,0.080,0.065,0.526,0.355,201,0.0758,0.6636,0.055,15.0,44.4,89.7,37.92,2.82,8.00,0.56,26.53,7.42,1.316,0.189,0.248,0.250,6.672,0.270,0.0033,68,325,496,12019,25,10,0.645,4964,34,2054,8244,274,1144,8914,4.00,10.45,17945,17.4469,67137,19654,262205,3255.0,-0.0,808451,9.757,2631075.518,1.70e-14,0.00021,23.67,48176,21.821,1.597,19.727,0.497,21.822,2959,2199,5174,0.2307,0.969,1.217,1.903,1.320,0.957,1.466,11430.963,21985.529,10644.846,11347.884,30930.415,7827.410,1610.326,8445.069,0.480,0.590,0.524,0.424,0.461,0.524,40742,35152,0.7003,0.0892,0.1886,0.9996,0.0293,0.0479,0.5026,0.6983,0.7133,0.1793,0.0207,0.0328,0.0000,0.2819,0.9314,0.1919,0.6827,0.9948,0.00250,5411,0.9982,0.5929,0.6994,0.9983,0.0293,0.0479,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7548,5.1666,5.3733,0.0364,0.0596,0.0357,0.057,0.051,0.070,0.060,760,0.0388,0.0042,0.0035,0.00224,0.00059,0.00076,27.07,27.50,26.95,1639.7527,0.0849,42.8148,3.6087,6.1480,1117783,1506504,3.1024,0.2350,1929.1,1639.7527,26.31,0,0,0,0,0,0,8358,17882.805,15804.449,0.9531
16000,9272,2140,69777,134659,123174,63854,1028,21991,309,0,242563,2932100,39184.502,29383.201,1.1857,11407.719,0.073,0.782,0.075,0.070,0.533,0.349,199,0.0834,0.6529,0.053,14.4,41.1,70.6,30.37,3.29,9.39,0.42,17.26,7.24,1.375,0.229,0.319,0.323,6.426,0.293,0.0034,74,324,514,10229,51,11,0.603,5180,52,2549,6671,421,1570,7281,4.00,11.28,19506,18.4442,67046,19080,256981,2308.5,-0.0,813141,10.107,2631075.518,3.01e-15,0.00076,15.34,43262,20.373,1.604,18.312,0.457,20.375,3595,1716,3961,0.1983,0.988,1.318,1.943,1.349,0.965,1.577,11954.577,18077.348,12511.139,11899.909,26181.173,9341.403,2096.464,6537.615,0.483,0.595,0.534,0.412,0.462,0.515,40025,33986,0.6370,0.1088,0.2090,0.9998,0.0296,0.0487,0.5454,0.9023,0.8620,0.1785,0.0424,0.0533,0.0000,0.0229,0.9110,0.0494,0.6444,0.9855,0.00253,6605,0.9985,0.7491,0.7747,0.9981,0.0297,0.0488,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6869,5.0018,5.2087,0.0391,0.0628,0.0359,0.065,0.042,0.069,0.061,866,0.0462,0.0040,0.0033,0.00224,0.00067,0.00070,22.75,26.19,25.74,1822.5452,0.0904,38.5652,3.8812,6.2263,1119515,1506016,2.7868,0.2276,1835.1,1822.5452,21.73,0,0,0,0,0,0,7080,17975.482,16018.376,0.9419
17000,9077,1983,62086,111592,98821,48383,1123,23783,465,0,256765,2792914,30065.044,26711.434,1.1435,8361.360,0.074,0.810,0.061,0.056,0.510,0.362,214,0.0909,0.6632,0.063,15.7,41.7,68.0,30.49,3.29,9.81,0.75,16.63,7.22,1.402,0.235,0.342,0.347,6.076,0.301,0.0038,79,347,506,10540,46,13,0.576,5344,115,2855,6107,234,1611,7232,6.00,12.55,19911,19.7563,67126,21266,259956,2568.2,0.0,819244,10.246,2631075.518,4.60e-15,0.00016,36.12,43038,23.965,1.606,21.800,0.559,23.966,3552,1790,3735,0.2147,0.965,1.357,1.985,1.399,0.931,1.630,8123.729,10817.891,14882.520,8061.400,15482.484,10076.767,1298.962,6974.344,0.472,0.580,0.507,0.480,0.431,0.404,47995,24122,0.6474,0.0945,0.1921,0.9992,0.0284,0.0465,0.5485,0.7991,0.9119,0.1850,0.0387,0.0531,0.0000,0.8136,0.9543,0.2285,0.6720,0.9671,0.00249,4023,0.9994,0.7056,0.8449,0.9980,0.0284,0.0466,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6080,4.9153,5.1640,0.0367,0.0725,0.0520,0.119,0.073,0.066,0.120,836,0.0376,0.0033,0.0037,0.00240,0.00042,0.00050,27.84,25.93,25.52,1713.5419,0.0988,23.9113,4.0892,6.1568,1121251,1504634,1.7794,0.1428,1852.5,1713.5419,24.35,0,0,0,0,0,0,9052,18350.073,16152.520,0.9414
18000,11981,2610,67743,121167,105954,52549,875,27922,276,0,317140,3189527,33373.604,31367.791,1.1202,9164.438,0.061,0.822,0.072,0.046,0.507,0.365,150,0.0771,0.6544,0.037,15.5,42.2,71.1,28.60,3.02,9.02,0.22,16.34,7.24,1.473,0.217,0.332,0.336,6.076,0.269,0.0040,85,364,529,12366,85,12,0.492,6794,576,2245,9160,1056,2032,8893,3.75,10.18,19875,20.7108,67097,22349,258625,2652.1,-0.0,826337,11.414,2631075.518,9.20e-15,0.00039,9.52,46915,26.101,1.581,23.467,1.054,26.103,5165,1351,5465,0.1305,0.999,1.409,1.997,1.408,0.958,1.661,8002.000,12954.067,16356.190,7926.033,18255.817,13327.198,1684.638,7191.517,0.486,0.558,0.504,0.430,0.414,0.452,53159,21831,0.5518,0.0361,0.2157,0.9994,0.0300,0.0384,0.5643,0.9917,0.8850,0.1626,0.0395,0.0438,0.0000,0.0000,0.7510,0.2293,0.6411,0.9510,0.00249,4147,0.9990,0.8639,0.7684,0.9985,0.0300,0.0387,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4019,5.2250,5.1189,0.0349,0.0381,0.0276,0.046,0.032,0.035,0.038,1023,0.0480,0.0048,0.0029,0.00218,0.00029,0.00049,25.50,24.79,27.55,1778.4254,0.1207,26.5126,5.3467,6.0678,1121690,1502368,0.8175,0.0354,1797.1,1778.4254,20.58,0,0,0,0,0,0,9640,22203.353,19672.091,0.9421
19000,9591,2083,80493,143816,122196,62192,1131,28689,443,0,400730,3379613,34802.258,36446.730,1.0149,11028.449,0.071,0.807,0.077,0.045,0.498,0.370,276,0.1056,0.6701,0.058,12.0,34.4,65.8,23.89,2.81,8.54,0.26,12.29,7.95,1.613,0.236,0.282,0.288,5.472,0.287,0.0038,72,342,498,15793,72,12,0.412,5665,769,1498,7324,1041,1400,7150,3.50,11.05,16760,19.5956,67060,23884,255644,1680.8,-0.0,839777,11.512,2631075.518,1.01e-14,0.00033,24.64,65056,40.765,1.596,38.087,1.082,40.767,4091,916,4584,0.1075,1.000,1.800,2.000,1.540,0.954,1.810,5902.503,13406.025,20079.291,5842.110,19909.306,16015.429,1110.268,8292.584,0.450,0.528,0.535,0.461,0.409,0.421,58059,31078,0.6230,0.0769,0.2173,0.9994,0.0379,0.0407,0.5916,0.9835,1.0442,0.1824,0.0184,0.0500,0.0000,0.5700,0.9495,0.1120,0.6545,0.9455,0.00251,3533,0.9995,0.8959,0.8976,0.9987,0.0379,0.0407,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4744,5.4602,4.5196,0.0398,0.0366,0.0276,0.042,0.045,0.044,0.038,1732,0.0637,0.0046,0.0026,0.00199,0.00034,0.00067,23.88,25.77,27.58,1593.3589,0.1373,26.0815,6.3594,5.1529,1124022,1502051,0.6917,0.0303,1902.4,1593.3589,18.26,0,0,0,0,0,0,17408,25418.281,22069.359,0.9266
20000,12589,1915,73300,139281,118922,64782,1199,23286,459,0,300380,3109185,32713.665,27081.585,0.9999,8309.567,0.084,0.794,0.078,0.044,0.495,0.371,208,0.0768,0.7153,0.046,10.9,32.0,60.2,24.28,1.74,6.06,0.57,15.91,7.05,1.509,0.190,0.167,0.172,5.099,0.230,0.0033,74,334,366,12338,22,12,0.256,5891,439,1285,10865,1558,851,10180,2.50,11.14,21667,21.0310,67067,22045,249602,3988.2,-0.0,841253,9.939,2631075.518,2.32e-14,0.00012,20.54,63258,40.353,1.627,37.028,1.698,40.356,3618,2163,6808,0.1880,0.970,1.470,2.000,1.607,0.944,1.637,6755.954,18109.945,10210.593,6715.170,24097.468,8405.005,810.931,9556.082,0.424,0.505,0.532,0.392,0.437,0.503,57224,26909,0.5857,0.0857,0.2066,0.9999,0.0273,0.0316,0.6366,0.9628,0.9852,0.1631,0.0283,0.0267,0.0000,0.3531,0.9048,0.2450,0.7352,0.9551,0.00248,1926,0.9994,0.6828,0.8255,0.9986,0.0273,0.0316,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3147,5.1010,4.7741,0.0419,0.0781,0.0624,0.117,0.078,0.128,0.066,1530,0.0861,0.0048,0.0028,0.00196,0.00039,0.00063,26.34,27.70,28.20,1432.3499,0.0961,31.0365,4.5243,5.4145,1125508,1499102,1.3437,0.1738,2122.0,1432.3499,20.50,0,0,0,0,0,0,16192,18772.018,15818.436,0.9440
21000,11583,2308,96480,222031,196745,123618,1933,23830,600,0,374552,3554274,48713.597,39292.536,0.9850,16234.971,0.084,0.724,0.128,0.064,0.524,0.349,214,0.0837,0.7107,0.060,12.0,33.2,75.8,29.60,1.88,6.41,0.53,20.77,7.64,1.504,0.197,0.192,0.197,5.668,0.270,0.0029,60,286,437,15724,34,14,0.338,5474,29,1929,9625,265,2004,9314,1.75,10.22,18104,21.5881,66952,19903,237380,3607.8,-0.0,848614,9.995,2631075.518,1.50e-14,0.00155,8.53,97217,49.122,1.638,45.903,1.581,49.124,3808,2163,5612,0.2036,0.965,1.366,2.000,1.541,0.934,1.699,8374.060,23457.009,22627.216,8385.774,33935.578,11237.528,644.637,11175.400,0.484,0.494,0.554,0.622,0.460,0.547,49027,46985,0.5273,0.1012,0.1894,0.9999,0.0212,0.0297,0.6111,0.6715,0.8430,0.1574,0.0056,0.0246,0.0000,0.0000,0.9094,0.0740,0.6577,0.9451,0.00251,4479,0.9996,0.6758,0.8555,0.9987,0.0212,0.0297,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3230,5.3063,4.5017,0.0458,0.0464,0.0409,0.110,0.054,0.069,0.081,1416,0.0698,0.0027,0.0020,0.00217,0.00070,0.00092,24.27,27.64,27.69,1440.4926,0.0938,42.4099,4.2313,5.7633,1125827,1498768,2.1664,0.2647,2295.2,1440.4926,16.29,0,0,0,0,0,0,20176,23057.565,19473.457,0.9423
22000,8973,1936,68967,117849,99424,47514,1368,23261,524,0,268420,3259587,29362.566,25621.942,1.0147,8599.876,0.052,0.828,0.070,0.049,0.525,0.352,279,0.0972,0.7170,0.061,13.0,33.1,61.0,24.41,2.21,8.08,0.16,13.96,6.73,1.505,0.230,0.256,0.260,5.403,0.289,0.0035,67,326,326,9268,63,16,0.212,4702,50,1723,7200,189,1570,7214,5.50,13.23,23652,23.0027,67013,19782,235533,1719.8,-0.0,847966,10.255,2631075.518,1.20e-14,0.00001,31.86,54262,36.349,1.600,33.849,0.899,36.351,3558,1657,3758,0.1928,0.989,1.372,2.000,1.543,0.950,1.713,7091.047,13486.608,12048.529,7063.609,18850.304,8539.492,1166.614,7315.960,0.478,0.531,0.555,0.418,0.399,0.405,49999,32416,0.6778,0.0686,0.2113,0.9998,0.0213,0.0346,0.6248,1.0577,0.9587,0.1623,0.0291,0.0316,0.0000,0.7820,0.9505,0.1297,0.7226,0.9534,0.00249,1870,0.9989,0.8405,0.8660,0.9980,0.0213,0.0346,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4244,5.3104,4.9245,0.0397,0.0245,0.0182,0.021,0.035,0.046,0.022,1378,0.1017,0.0022,0.0024,0.00215,0.00041,0.00068,25.45,26.97,27.98,1572.7470,0.0895,26.2080,4.5880,5.6672,1127279,1499178,2.6033,0.2523,2336.4,1572.7470,19.77,0,0,0,0,0,0,12128,17022.066,14501.661,0.9432
23000,10319,2076,69308,123570,103853,53285,977,24202,320,0,296473,2918557,31354.876,27055.915,1.0238,8085.473,0.063,0.839,0.048,0.050,0.485,0.381,240,0.0889,0.6806,0.059,18.0,42.0,67.1,29.73,3.22,7.92,0.48,18.11,7.27,1.446,0.206,0.329,0.334,5.666,0.249,0.0037,71,328,409,9597,59,11,0.342,5677,122,1864,8333,660,3337,6322,4.50,11.84,22538,25.4523,67102,21209,239221,2693.7,-0.0,849445,10.060,2631075.518,2.62e-14,0.00011,11.13,55621,38.519,1.622,35.769,1.128,38.521,6007,1597,2715,0.1886,0.976,1.344,2.000,1.521,0.950,1.572,5671.896,9539.278,21245.081,5655.189,12540.080,12543.978,745.990,5680.475,0.527,0.488,0.420,0.452,0.385,0.427,55453,27770,0.5202,0.1019,0.1887,0.9999,0.0251,0.0485,0.6135,0.8007,0.8259,0.1628,0.0300,0.0382,0.0000,0.0000,0.7341,0.2065,0.6514,0.9419,0.00249,1622,0.9997,0.6640,0.7707,0.9983,0.0251,0.0485,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0507,5.2190,5.3213,0.0323,0.0595,0.0486,0.057,0.126,0.110,0.039,1572,0.0612,0.0034,0.0041,0.00222,0.00045,0.00092,25.44,27.00,27.51,1654.0547,0.1069,18.4251,5.4634,4.5967,1126809,1498386,2.2065,0.1449,2293.8,1654.0547,20.23,0,0,0,0,0,0,12476,18970.443,16381.357,0.9428
24000,9235,2232,62350,111734,94796,48441,943,23767,201,1,266015,2707634,30934.237,26506.944,1.0768,8604.449,0.055,0.828,0.061,0.056,0.484,0.383,226,0.0929,0.6480,0.058,20.4,40.0,72.2,29.24,3.17,8.85,0.24,16.98,6.63,1.476,0.224,0.325,0.333,6.278,0.285,0.0039,76,357,417,9016,62,14,0.239,5210,486,1797,6952,811,1826,6598,3.75,11.59,22301,23.5803,67190,22454,239381,1325.8,-0.0,855245,10.425,2631075.518,1.17e-14,0.00042,20.30,49721,34.516,1.556,32.009,0.951,34.518,4810,1735,2690,0.2002,0.969,1.357,2.000,1.589,0.953,1.612,6348.161,9997.059,19332.885,6320.511,13885.290,11962.098,968.471,4971.927,0.494,0.504,0.457,0.395,0.442,0.485,59227,26917,0.5853,0.3999,0.3322,0.9999,0.0279,0.0546,0.5707,0.9527,0.9123,0.1587,0.0371,0.0394,0.0000,0.4606,0.9382,0.0748,0.6367,0.9467,0.00249,1715,0.9998,0.8383,0.8289,0.9989,0.0279,0.0546,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3400,5.0442,5.3520,0.0320,0.0323,0.0237,0.025,0.054,0.046,0.042,1546,0.0574,0.0040,0.0045,0.00200,0.00035,0.00060,22.82,27.34,27.06,1732.7993,0.1074,20.4829,6.0611,4.3635,1128019,1497507,1.9218,0.0357,2197.8,1732.7993,19.22,0,0,0,0,0,0,9287,17902.495,15677.995,0.9411
25000,10607,2291,89867,196315,176979,105314,1134,29926,287,0,359095,3447573,49345.650,35363.281,1.0311,12221.630,0.071,0.801,0.081,0.047,0.500,0.364,288,0.1040,0.6629,0.062,21.8,42.1,69.7,33.37,4.12,9.03,0.34,19.88,6.71,1.286,0.218,0.387,0.394,6.094,0.264,0.0038,68,304,464,16024,31,14,0.676,5854,478,1635,8494,2304,1269,7034,4.25,12.28,17159,22.3685,67361,15849,227484,3590.8,-0.0,864297,12.891,2631075.518,1.24e-15,0.00033,32.07,69471,33.334,1.549,31.048,0.737,33.336,5235,1770,3602,0.2229,0.954,1.201,2.000,1.345,0.959,1.361,13289.455,17104.293,24945.686,13263.053,23358.541,14029.971,2015.032,7096.648,0.497,0.553,0.465,0.567,0.499,0.534,51360,40951,0.4870,0.1634,0.2475,0.9999,0.0365,0.0433,0.5282,0.8321,0.7635,0.1909,0.0494,0.0508,0.0000,0.7074,0.9404,0.2658,0.6475,0.9625,0.00249,3659,0.9992,0.7283,0.6578,0.9990,0.0365,0.0433,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4980,5.0579,5.3843,0.0305,0.0423,0.0323,0.069,0.042,0.064,0.047,1490,0.0602,0.0029,0.0053,0.00219,0.00092,0.00097,27.00,26.76,27.51,1692.2603,0.1181,36.8676,6.2933,6.5981,1128696,1495945,2.1950,0.0539,2141.6,1692.2603,25.27,0,0,0,0,0,0,12182,23141.651,20400.063,0.9435
26000,11219,2190,80525,190339,175912,108661,1153,26883,155,0,290439,2841242,47122.153,34523.433,1.0884,14765.492,0.097,0.709,0.098,0.096,0.507,0.362,159,0.0770,0.6417,0.053,18.9,40.1,69.0,33.48,3.15,7.78,0.31,22.24,6.97,1.244,0.188,0.280,0.283,5.992,0.275,0.0037,74,326,506,11510,59,13,0.414,5695,132,1567,9520,1291,1044,8884,3.25,10.53,15764,18.2144,67310,13869,209500,5401.7,-0.0,872956,12.226,2631075.518,5.31e-16,0.00056,11.77,65832,30.303,1.555,27.926,0.823,30.305,3608,2494,5117,0.2517,0.945,1.119,2.000,1.362,0.946,1.307,12119.940,21773.206,17878.529,12122.139,31886.976,11705.197,2173.235,5879.510,0.519,0.531,0.475,0.479,0.501,0.648,37894,35589,0.6312,0.1372,0.2372,0.9998,0.0265,0.0434,0.5202,0.8966,0.8984,0.1902,0.0340,0.0465,0.0000,0.0000,0.8570,0.1182,0.6323,0.9779,0.00253,8100,0.9989,0.6340,0.6666,0.9987,0.0265,0.0434,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3069,4.9376,5.0116,0.0347,0.0501,0.0379,0.070,0.045,0.065,0.052,1199,0.0506,0.0027,0.0047,0.00209,0.00108,0.00120,23.85,27.85,27.86,1831.1492,0.1099,44.2578,5.6244,6.6016,1130875,1493637,2.8038,0.1988,1987.3,1831.1492,22.90,0,0,0,0,0,0,7987,19757.942,17614.065,0.9543
27000,7652,1699,65112,135727,122684,69615,1000,22836,81,0,255681,2474338,34414.266,27711.248,1.0898,10296.889,0.070,0.764,0.083,0.084,0.498,0.366,150,0.1038,0.6555,0.057,19.1,42.0,66.3,32.02,3.43,9.47,0.65,18.47,7.07,1.296,0.226,0.376,0.380,6.040,0.268,0.0038,73,327,403,10770,57,11,0.654,4256,40,1586,6026,167,1080,6405,5.75,11.20,18677,18.2699,67297,14863,202223,3169.4,-0.0,875426,10.003,2631075.518,3.36e-15,0.00197,35.39,47070,23.301,1.546,21.345,0.409,23.302,2688,1655,3309,0.2277,0.959,1.199,2.000,1.341,0.951,1.431,10336.566,15524.908,11486.104,10305.594,22919.458,8853.201,2262.565,6298.592,0.480,0.533,0.493,0.451,0.479,0.563,33627,31950,0.7212,0.1077,0.2538,0.9996,0.0288,0.0506,0.5215,0.8797,0.8121,0.2091,0.0412,0.0497,0.0000,0.8017,0.9668,0.0713,0.6747,0.9954,0.00252,5621,0.9987,0.7789,0.7637,0.9982,0.0288,0.0506,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4432,4.8107,5.0391,0.0342,0.0791,0.0608,0.114,0.078,0.099,0.116,974,0.0471,0.0034,0.0036,0.00216,0.00073,0.00095,24.58,26.29,26.82,1865.3480,0.0960,33.5484,4.0822,5.9211,1132871,1493749,3.1897,0.2681,1842.1,1865.3480,24.34,0,0,0,0,0,0,7217,17414.358,15562.955,0.9496
