step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
5000,188,5,25.92,0.00,0.00,1.20,23.60,0.00,0.000,1593,54.56,24.87,5
6000,1,6572,46.66,1.39,13.48,1.92,29.29,0.32,0.086,710,42.01,8.73,3569
6000,6,424,24.99,0.49,9.74,0.66,13.54,0.29,0.087,513,25.18,3.59,287
6000,5,411,44.45,2.32,20.47,0.19,20.44,0.42,0.105,488,27.56,9.39,312
6000,103,363,33.98,1.01,11.50,5.23,18.25,0.25,0.063,611,35.52,3.75,230
6000,598,91,40.32,0.74,13.35,5.78,22.09,0.26,0.088,804,43.11,7.61,63
6000,857,73,45.71,0.47,16.12,0.00,26.32,0.00,0.000,636,43.62,3.23,36
6000,186,54,49.46,0.00,0.22,0.78,48.33,0.00,0.000,1820,102.33,37.02,37
6000,172,43,44.78,1.60,0.00,0.00,39.40,0.00,0.000,2648,113.40,67.66,36
6000,235,40,62.76,0.45,16.57,5.90,38.02,0.00,0.000,1645,96.46,22.82,35
6000,206,36,84.22,0.00,3.86,0.00,66.28,0.00,0.000,1155,84.08,45.07,15
6000,291,30,61.47,7.80,0.00,1.50,37.63,0.00,0.000,1787,87.73,31.60,21
6000,915,28,35.69,0.50,0.00,0.00,28.61,0.00,0.000,2234,107.01,25.69,23
6000,726,25,118.23,0.00,0.00,0.00,82.80,0.00,0.000,3272,165.06,58.19,17
6000,789,23,144.57,0.00,0.00,0.00,111.48,0.00,0.000,3428,321.16,83.49,17
6000,542,21,48.29,6.33,0.29,0.00,32.90,0.00,0.000,3159,159.72,43.98,18
6000,548,20,58.20,10.50,0.00,0.00,34.65,0.00,0.000,2610,115.19,30.63,16
6000,729,19,76.27,0.00,8.37,0.00,58.16,0.00,0.000,2516,140.57,73.00,16
6000,228,19,70.04,16.00,0.00,0.53,41.63,0.00,0.000,2169,106.75,28.41,15
6000,577,19,35.57,0.84,1.95,0.00,30.16,0.00,0.000,2572,116.75,33.88,19
6000,865,17,53.97,0.00,33.71,5.59,17.18,0.00,0.000,1687,102.87,8.64,16
6000,81,15,56.17,0.00,26.00,0.00,28.13,0.00,0.000,1315,64.49,15.88,13
6000,716,14,80.98,0.00,9.86,0.00,59.79,0.00,0.000,2616,198.54,77.78,12
6000,127,14,31.33,0.00,0.00,1.07,24.64,0.00,0.000,4162,160.73,126.97,14
6000,145,14,69.02,3.29,1.79,2.00,54.93,0.14,0.071,3955,191.04,86.93,14
6000,632,12,94.87,19.75,5.25,0.00,28.58,2.00,1.000,3818,180.54,38.33,10
6000,162,12,62.49,4.67,0.00,0.00,49.50,0.00,0.000,2452,140.00,49.31,7
6000,315,10,85.45,0.00,0.00,0.00,62.40,0.00,0.000,4962,240.76,111.90,10
6000,880,10,108.97,3.30,0.00,10.90,79.70,0.00,0.000,4249,223.99,136.26,10
6000,350,10,39.75,0.00,2.60,0.80,30.50,0.00,0.000,2336,120.49,108.07,9
6000,849,10,25.22,0.00,0.00,0.00,22.90,0.00,0.000,1285,44.70,29.64,6
6000,363,9,65.22,0.00,0.00,0.00,52.89,0.00,0.000,3374,180.56,57.01,7
6000,278,9,55.80,0.00,0.00,2.44,45.78,0.00,0.000,1787,80.66,37.53,7
6000,77,9,35.98,0.00,0.22,0.00,34.56,0.00,0.000,1774,70.81,56.71,8
6000,97,8,48.74,0.00,0.00,3.75,41.12,0.00,0.000,3932,166.34,78.68,8
6000,156,8,33.87,1.00,0.00,0.00,30.25,0.00,0.000,1789,82.51,26.83,6
6000,204,8,54.63,13.75,0.00,0.62,27.62,0.00,0.000,2498,115.61,11.94,6
6000,305,7,65.34,2.71,4.29,0.00,53.29,0.00,0.000,3824,215.15,124.02,7
6000,61,7,29.22,0.00,0.00,0.00,23.43,0.00,0.000,3406,115.64,54.61,7
6000,683,7,37.90,0.00,0.00,0.00,31.71,0.00,0.000,2017,68.97,96.09,4
6000,386,7,45.85,0.00,14.71,6.00,30.43,0.00,0.000,2717,163.14,19.83,7
6000,638,6,82.21,0.00,11.17,0.00,42.17,0.00,0.000,3161,135.02,69.98,5
6000,62,6,47.74,9.67,2.33,0.00,25.33,0.00,0.000,2586,95.79,19.25,6
6000,320,5,52.25,13.60,4.60,0.00,13.80,2.40,0.800,5853,266.98,68.98,5
6000,177,5,28.90,3.00,0.40,0.00,19.20,0.20,0.000,5912,207.41,119.94,5
6000,786,5,61.65,9.60,0.00,0.00,27.00,0.00,0.000,5304,181.04,119.20,5
6000,148,5,52.17,3.60,0.00,0.00,34.80,0.00,0.000,3853,160.88,105.20,5
6000,742,5,50.01,0.00,7.20,0.00,41.20,0.00,0.000,2935,135.30,82.80,5
6000,741,5,33.47,2.00,0.00,0.00,27.40,0.00,0.000,3031,115.91,95.11,5
6000,875,5,43.20,6.60,0.60,0.00,29.80,0.60,0.000,1334,59.19,18.30,3
7000,1,6518,45.94,1.51,13.21,2.48,28.19,0.28,0.070,734,43.10,9.37,3608
7000,6,468,25.29,0.51,9.47,1.15,13.66,0.20,0.068,503,24.23,4.57,334
7000,103,250,36.86,1.31,11.58,7.48,18.26,0.24,0.052,863,49.19,5.23,152
7000,857,55,53.22,0.44,22.56,0.00,24.24,0.13,0.018,1305,76.85,7.34,42
7000,291,38,59.87,7.50,0.13,0.89,36.79,0.00,0.000,1801,91.54,40.32,26
7000,313,35,42.39,0.00,10.09,0.20,32.06,0.00,0.000,636,41.34,9.95,27
7000,915,33,28.42,0.42,0.00,0.00,22.76,0.00,0.000,2681,120.74,42.63,31
7000,542,32,44.18,5.06,1.34,0.22,29.41,0.06,0.000,2228,97.66,43.90,25
7000,598,30,45.14,1.27,14.30,3.57,24.73,0.50,0.167,1180,57.00,11.92,26
7000,172,28,43.34,1.36,0.00,0.00,38.32,0.00,0.000,3300,112.73,92.29,23
7000,206,26,76.77,0.00,3.73,0.00,61.15,0.00,0.000,2060,104.97,55.37,16
7000,5,26,47.92,1.54,15.96,0.96,26.96,0.35,0.077,913,50.86,11.97,18
7000,726,25,109.09,0.00,0.00,0.00,79.28,0.00,0.000,4013,201.64,91.42,22
7000,204,24,43.69,1.46,0.17,1.04,40.08,0.04,0.000,574,35.01,8.55,8
7000,186,22,61.67,0.00,0.05,1.23,60.18,0.00,0.000,2792,167.83,32.68,20
7000,789,21,140.74,0.00,0.00,0.00,107.81,0.00,0.000,4581,367.03,111.14,18
7000,127,19,40.82,1.37,0.00,1.05,29.53,0.00,0.000,953,36.11,23.35,10
7000,97,18,47.42,0.00,0.00,1.00,39.11,0.00,0.000,1627,66.30,41.62,11
7000,350,17,53.48,0.00,1.59,2.06,41.59,0.00,0.000,1235,60.88,43.23,10
7000,971,16,166.39,26.50,11.06,0.00,88.69,0.12,0.062,2617,200.54,74.86,13
7000,548,16,57.71,12.19,0.00,0.00,30.75,0.00,0.000,3249,141.59,35.80,15
7000,81,16,49.46,2.44,12.25,1.50,30.81,0.12,0.000,1340,58.54,28.42,15
7000,156,15,16.72,0.73,0.00,0.00,14.60,0.00,0.000,1353,49.79,33.97,8
7000,235,15,46.52,0.00,12.60,10.27,25.67,0.00,0.000,2148,113.50,33.40,12
7000,729,14,75.91,0.00,5.00,0.00,61.00,0.00,0.000,3311,179.10,91.95,12
7000,315,13,49.31,0.00,0.00,0.00,36.54,0.00,0.000,4504,196.47,122.31,12
7000,162,13,60.71,3.62,0.00,0.62,48.69,0.00,0.000,2065,88.89,48.74,7
7000,363,12,49.00,0.00,0.00,0.00,40.25,0.00,0.000,3119,144.94,83.26,7
7000,865,12,54.42,0.00,35.67,4.50,16.83,0.00,0.000,2392,136.17,10.79,12
7000,632,11,83.91,17.27,5.09,0.00,25.55,1.82,0.818,5000,216.37,62.91,11
7000,577,11,31.91,0.27,1.73,0.00,27.00,0.00,0.000,2929,109.69,54.36,11
7000,228,10,64.48,16.00,0.00,0.00,31.20,0.00,0.000,3437,136.91,55.37,10
7000,716,10,68.38,0.00,9.40,0.00,48.70,0.00,0.000,4044,292.08,173.58,9
7000,933,10,45.38,0.00,0.00,0.00,40.80,0.00,0.000,2078,94.32,38.52,7
7000,965,9,92.19,0.00,13.67,0.00,72.33,0.00,0.000,4212,235.81,111.19,8
7000,788,9,94.32,21.89,9.22,0.00,35.44,0.00,0.000,2027,88.19,19.01,4
7000,145,9,60.06,4.89,2.56,2.22,41.67,0.56,0.222,4761,222.66,109.74,9
7000,925,9,52.26,0.00,14.89,0.00,30.44,0.00,0.000,2110,89.36,40.04,4
7000,943,8,87.77,0.00,2.88,0.00,61.00,0.00,0.000,4003,249.10,85.94,6
7000,954,8,59.51,0.38,0.00,19.62,32.38,0.00,0.000,3362,167.12,93.18,6
7000,305,8,47.26,2.00,4.12,0.00,36.12,0.00,0.000,3843,196.23,144.99,8
7000,742,8,41.51,0.00,0.12,0.00,41.75,0.00,0.000,1352,60.82,50.07,7
7000,939,7,80.64,0.00,34.57,0.00,30.71,0.00,0.000,2764,120.83,93.83,7
7000,558,7,89.85,13.00,0.00,0.00,45.29,0.00,0.000,4301,249.84,98.37,7
7000,922,7,61.56,10.00,5.57,0.29,25.71,0.71,0.143,2642,141.95,20.80,7
7000,880,5,97.53,3.40,0.00,9.00,71.20,0.00,0.000,5297,261.09,207.81,5
7000,148,5,50.05,3.40,0.00,3.60,31.80,0.00,0.000,2954,106.14,43.23,5
7000,934,5,59.24,0.40,0.00,0.00,53.00,0.00,0.000,2670,40.08,133.47,5
7000,979,5,26.31,0.00,0.00,0.00,22.00,0.00,0.000,2693,73.82,61.05,5
7000,683,5,41.78,0.00,2.40,0.00,32.20,0.00,0.000,1454,44.79,58.94,3
8000,1,6642,46.12,1.31,14.08,2.20,28.18,0.37,0.090,697,40.80,8.71,3775
8000,993,660,31.08,0.61,13.27,0.82,16.54,0.32,0.085,477,28.54,3.66,437
8000,6,637,26.60,0.49,10.98,1.78,13.35,0.24,0.072,488,23.96,4.92,464
8000,103,194,45.31,1.27,12.14,9.16,23.45,0.32,0.088,683,41.45,4.93,110
8000,1000,133,16.14,0.42,5.86,0.41,9.02,0.15,0.053,382,16.96,3.37,70
8000,5,44,47.45,0.34,17.30,0.05,28.93,0.05,0.023,741,45.37,6.70,27
8000,915,38,28.62,0.39,0.00,0.08,22.76,0.00,0.000,2089,81.70,59.26,27
8000,291,34,61.13,7.68,0.00,1.00,37.85,0.00,0.000,2508,108.89,40.71,30
8000,857,32,51.42,0.19,21.12,0.00,23.41,0.16,0.031,1912,99.96,10.69,25
8000,726,31,104.17,0.00,0.00,0.00,76.32,0.00,0.000,3757,196.17,94.82,21
8000,1002,27,39.80,0.00,21.96,3.96,16.04,0.00,0.000,513,35.46,2.58,17
8000,172,23,40.10,1.91,0.00,0.00,34.74,0.00,0.000,2383,65.04,65.23,16
8000,789,22,132.52,0.00,0.00,0.00,101.55,0.00,0.000,5084,352.31,123.72,19
8000,866,19,48.46,5.47,11.58,0.84,21.68,2.89,0.632,1560,70.26,7.93,16
8000,598,14,40.95,0.57,23.00,1.36,14.79,0.29,0.071,1319,67.58,8.79,11
8000,716,13,69.81,0.00,8.08,0.00,51.31,0.00,0.000,3348,201.46,117.38,12
8000,228,11,66.38,12.55,0.00,0.00,41.27,0.00,0.000,1964,77.31,46.89,9
8000,548,11,60.33,15.82,0.00,0.00,26.45,0.00,0.000,3928,145.97,33.05,11
8000,933,11,44.63,0.00,0.00,0.00,40.18,0.00,0.000,2354,99.96,62.89,9
8000,206,11,77.35,0.00,0.73,0.00,65.27,0.00,0.000,3104,151.15,81.42,8
8000,729,10,70.93,0.00,4.10,0.00,58.30,0.00,0.000,3362,177.68,120.43,9
8000,350,10,52.67,0.00,1.50,0.40,41.20,0.00,0.000,2614,106.16,65.67,7
8000,558,9,100.87,15.22,0.00,0.00,44.89,0.00,0.000,3328,192.28,93.74,7
8000,632,9,62.61,12.22,4.11,0.00,20.00,1.22,0.556,5574,215.51,69.21,9
8000,992,9,74.94,0.00,24.44,0.00,43.33,0.00,0.000,1601,56.61,51.50,7
8000,315,8,71.94,0.00,0.00,0.00,52.38,0.00,0.000,3775,193.62,117.06,7
8000,186,8,59.70,0.00,0.00,0.62,54.12,0.00,0.000,3820,197.14,97.23,8
8000,81,8,57.53,6.12,4.88,0.88,41.38,0.25,0.000,1465,77.01,11.51,7
8000,943,7,81.88,0.00,5.57,0.00,55.14,0.00,0.000,5032,309.59,130.69,7
8000,880,7,84.76,1.29,0.00,7.29,64.57,0.00,0.000,4135,193.54,153.51,7
8000,965,7,74.53,0.00,7.86,0.00,60.29,0.00,0.000,5236,288.76,160.60,7
8000,971,7,164.53,28.86,2.86,0.00,92.57,0.00,0.000,4953,368.98,153.54,7
8000,162,7,68.61,4.00,0.00,0.00,55.00,0.00,0.000,2644,82.00,52.81,5
8000,1005,7,41.52,0.00,0.00,0.00,38.00,0.00,0.000,2484,89.51,64.58,6
8000,97,7,42.14,0.00,0.00,0.00,35.86,0.00,0.000,1651,79.12,41.99,4
8000,1020,6,60.79,20.00,0.00,4.50,15.33,0.00,0.000,2536,103.20,52.71,4
8000,363,6,61.68,0.00,0.00,0.00,50.83,0.00,0.000,2493,65.71,69.66,5
8000,235,6,53.74,0.00,13.00,16.33,28.50,0.00,0.000,2514,138.17,52.58,6
8000,865,6,43.50,0.00,32.17,0.00,12.67,0.00,0.000,3252,174.16,5.86,6
8000,145,5,112.17,19.60,2.80,1.80,49.60,0.80,0.200,2573,116.71,56.70,3
8000,305,5,53.96,2.00,0.00,0.00,47.60,0.00,0.000,3827,135.68,111.47,5
8000,922,5,51.02,9.20,5.20,0.20,19.00,1.00,0.200,4569,209.66,42.06,5
8000,584,5,36.65,0.00,3.40,0.20,29.80,0.00,0.000,2421,52.17,75.36,5
8000,954,5,71.02,0.60,0.00,14.80,41.80,0.00,0.000,1764,38.70,53.80,5
8000,204,5,43.88,3.80,0.20,0.40,33.20,0.00,0.000,2572,99.77,36.22,4
8000,148,5,63.45,4.40,0.00,0.00,42.40,0.00,0.000,1432,27.07,36.96,3
9000,1,5212,45.83,1.48,15.05,2.36,26.49,0.37,0.093,770,44.61,9.39,3133
9000,993,759,31.36,0.99,12.70,0.92,16.69,0.36,0.083,500,28.59,3.98,521
9000,6,616,26.39,0.51,11.63,1.53,12.32,0.21,0.063,522,25.60,5.55,443
9000,103,171,43.95,1.36,10.53,7.44,24.11,0.53,0.123,733,42.74,8.92,125
9000,1000,165,18.99,0.81,6.79,0.15,10.07,0.23,0.085,351,15.63,4.27,93
9000,5,66,46.27,0.23,17.68,1.12,27.44,0.09,0.030,480,29.97,2.89,28
9000,291,41,56.34,7.56,0.00,0.83,34.10,0.00,0.000,2578,104.42,47.18,33
9000,1026,36,45.86,0.00,18.11,3.64,26.72,0.00,0.000,329,23.47,1.78,10
9000,915,34,36.54,2.15,0.06,0.09,27.15,0.00,0.000,1360,52.02,38.34,25
9000,857,31,55.30,0.19,23.06,0.00,24.90,0.16,0.032,1780,91.99,7.63,18
9000,726,26,98.07,0.00,0.00,0.00,73.12,0.00,0.000,4407,248.88,134.64,18
9000,1002,20,34.41,0.30,19.50,5.80,11.65,0.55,0.150,591,38.17,5.51,20
9000,789,19,136.76,0.00,0.89,0.00,102.68,0.00,0.000,4597,287.55,113.33,15
9000,315,11,77.19,0.00,0.00,0.00,55.73,0.00,0.000,2770,119.97,89.90,9
9000,1005,10,45.19,0.00,4.60,0.00,36.40,0.00,0.000,2001,61.27,51.79,7
9000,558,9,104.17,15.22,0.00,0.00,46.67,0.00,0.000,3235,167.47,72.26,6
9000,716,9,76.50,0.00,7.89,0.00,55.44,0.00,0.000,2851,112.26,96.35,9
9000,776,9,42.71,1.67,0.00,2.11,27.33,0.00,0.000,1468,59.05,16.68,6
9000,153,8,72.73,0.00,0.00,7.00,63.38,0.00,0.000,2344,125.69,38.72,8
9000,127,8,61.21,0.00,0.00,1.25,47.38,0.00,0.000,1555,53.15,42.35,5
9000,971,7,150.99,24.57,3.57,0.00,87.71,0.00,0.000,5519,375.30,175.07,7
9000,632,7,85.59,17.57,5.14,0.00,26.71,1.86,0.857,4073,152.32,55.36,6
9000,943,7,87.77,0.00,1.43,0.00,62.57,0.00,0.000,3353,166.60,75.02,6
9000,866,7,44.89,7.57,12.86,0.43,11.71,3.57,0.714,2627,108.87,19.38,7
9000,228,7,71.68,17.43,0.00,0.00,35.86,0.00,0.000,2021,67.35,45.17,7
9000,548,6,45.44,12.33,0.00,0.00,18.83,0.00,0.000,4921,156.06,50.94,6
9000,278,6,41.14,0.00,0.00,7.00,30.67,0.00,0.000,2183,82.04,37.27,6
9000,172,6,36.44,5.00,0.00,0.00,25.17,0.00,0.000,3623,97.73,90.05,6
9000,992,6,68.27,0.00,15.83,0.00,42.83,0.00,0.000,2947,87.63,94.00,6
9000,162,6,80.03,7.67,4.00,0.00,54.17,0.00,0.000,2218,91.54,41.64,4
9000,880,5,99.51,8.80,1.40,9.20,59.60,0.80,0.200,2833,133.20,90.48,5
9000,206,5,70.57,0.00,1.40,0.00,60.00,0.00,0.000,4854,194.50,106.67,5
10000,1,4937,44.17,1.47,14.28,2.01,25.48,0.49,0.122,757,43.13,8.78,2982
10000,993,825,30.99,0.60,12.83,0.94,16.31,0.18,0.044,538,29.48,4.85,533
10000,6,500,27.73,0.52,12.25,1.61,12.76,0.20,0.050,666,31.37,7.91,384
10000,1000,169,17.89,0.69,6.58,0.08,9.80,0.22,0.071,432,19.27,3.47,106
10000,103,76,48.75,1.25,12.72,7.92,25.75,0.55,0.145,1465,79.21,17.95,64
10000,5,60,46.45,0.00,19.87,0.30,25.80,0.00,0.000,800,46.45,4.84,34
10000,291,35,51.75,6.54,0.00,0.74,31.80,0.00,0.000,2557,93.67,48.97,28
10000,726,32,100.20,0.00,0.00,0.00,74.69,0.00,0.000,3628,200.52,110.85,16
10000,127,20,20.24,0.00,0.00,1.15,15.20,0.00,0.000,909,35.40,7.15,14
10000,857,19,57.57,0.26,21.74,0.00,28.63,0.26,0.053,2132,103.11,7.95,13
10000,915,15,30.10,0.80,0.07,0.07,22.27,0.00,0.000,2242,49.98,49.29,12
10000,789,13,128.49,0.00,0.00,0.00,96.00,0.00,0.000,6622,367.08,149.77,12
10000,1056,13,71.15,14.00,6.69,0.92,39.00,1.08,0.385,527,28.44,7.31,9
10000,971,12,120.26,21.17,5.25,0.00,64.50,0.50,0.167,3458,208.50,126.29,11
10000,943,12,85.41,1.00,2.67,0.00,59.42,0.00,0.000,2576,125.89,69.71,9
10000,933,12,47.67,2.92,1.92,1.08,37.08,0.00,0.000,1421,50.92,33.74,8
10000,1002,12,40.73,0.67,19.42,4.50,17.83,0.67,0.167,860,50.96,9.35,8
10000,880,11,93.06,6.18,0.64,6.91,60.73,0.36,0.091,1895,80.60,63.20,8
10000,992,9,58.51,0.00,15.44,0.00,34.67,0.00,0.000,2368,61.60,67.72,8
10000,558,8,96.33,15.62,0.00,0.00,40.00,0.00,0.000,3399,136.94,77.60,6
10000,350,8,42.27,0.00,2.75,0.88,31.38,0.00,0.000,2734,109.00,75.02,8
10000,866,8,60.98,8.00,20.38,0.00,17.50,5.62,1.000,1548,68.33,12.10,5
10000,1005,8,44.83,0.00,0.00,0.00,40.75,0.00,0.000,1636,56.94,46.77,6
10000,327,8,79.43,6.12,0.00,0.00,57.75,0.00,0.000,2227,103.65,64.27,7
10000,206,6,52.82,0.00,0.00,0.00,46.33,0.00,0.000,3832,142.75,81.63,5
10000,153,6,68.60,0.00,0.00,8.33,57.00,0.00,0.000,3578,179.69,59.87,6
10000,776,6,43.84,2.50,0.00,3.17,25.33,0.00,0.000,2101,73.40,32.71,6
10000,934,6,58.31,0.00,0.00,0.00,53.33,0.00,0.000,891,28.17,35.53,5
10000,315,5,58.00,0.00,0.00,0.00,41.00,0.00,0.000,2043,71.51,112.72,4
10000,965,5,75.70,0.00,7.00,0.00,61.00,0.00,0.000,5362,260.09,191.02,5
10000,716,5,90.56,0.00,12.40,0.00,58.00,0.00,0.000,1812,69.54,42.41,4
10000,1066,5,63.91,8.20,1.20,3.80,43.60,0.20,0.000,2568,166.54,43.80,5
10000,228,5,75.56,19.40,0.00,0.00,35.00,0.00,0.000,2561,79.41,50.74,5
11000,1,4928,42.63,1.39,13.33,2.24,24.50,0.51,0.127,769,42.01,9.38,2948
11000,993,988,31.47,0.55,13.72,0.80,15.95,0.28,0.065,572,31.01,5.37,610
11000,6,460,28.67,0.52,12.81,2.28,12.26,0.32,0.087,694,32.27,7.93,354
11000,103,169,52.59,2.58,12.87,5.80,26.45,0.56,0.166,583,33.95,6.81,108
11000,1000,144,19.49,1.09,6.54,0.24,10.34,0.32,0.125,366,16.91,2.48,82
11000,1074,139,18.77,0.08,7.06,4.04,9.56,0.02,0.007,640,33.22,2.76,90
11000,5,138,47.52,0.82,15.62,0.37,30.99,0.27,0.051,606,37.56,4.56,84
11000,1077,66,14.87,0.52,4.65,0.59,7.67,0.85,0.409,651,27.73,2.28,44
11000,291,33,46.07,7.00,0.00,0.61,26.79,0.00,0.000,2947,98.24,66.27,30
11000,726,31,89.34,0.00,0.00,0.00,66.10,0.00,0.000,3695,198.85,144.93,20
11000,943,23,40.52,0.52,0.52,0.00,28.17,0.00,0.000,1273,52.15,41.24,14
11000,857,18,48.01,1.83,17.39,0.00,22.50,0.50,0.167,2315,110.05,11.55,16
11000,789,13,105.01,0.00,0.00,0.00,78.00,0.00,0.000,5967,320.69,162.08,10
11000,866,10,52.74,7.00,17.10,0.00,15.80,4.90,0.900,1899,80.57,17.42,7
11000,933,8,38.68,0.00,0.00,0.00,35.62,0.00,0.000,2085,54.48,56.29,6
11000,1005,6,45.01,0.00,0.00,0.00,41.67,0.00,0.000,1888,50.77,63.69,4
11000,153,6,73.56,0.00,0.00,8.83,61.17,0.00,0.000,3549,152.26,53.76,6
11000,127,6,24.95,0.00,0.00,0.67,19.17,0.00,0.000,1335,41.06,21.30,5
11000,327,5,71.33,6.20,0.00,0.00,50.00,0.00,0.000,4367,175.14,104.46,5
11000,1002,5,46.00,0.00,25.20,3.80,18.20,0.00,0.000,1250,79.23,5.00,4
11000,915,5,43.42,0.60,0.00,0.00,32.00,0.00,0.000,2821,67.33,52.69,5
