step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace,rich,born_rich
100000,28.14,49,0,18,0,31,0,16,0,19,0,1.00,0,0.569,1773,0.04,80.90,6.27,21,0,2,0,1.00,1.00,1.00,5,7,7,16.6,7.536,35,0.804,0.539,7,1.000,1,29.41,7.25,0,0.0000,0.024,0.0000,1246,0.7541,1,1
100000,22.79,36,0,10,4,22,0,10,4,19,0,1.00,0,0.439,1773,0.87,110.63,0.01,186,1,0,0,1.00,1.00,1.00,4,6,6,28.8,48.309,33,0.735,0.450,6,1.000,0,37.17,36.50,4,0.0008,0.000,0.0000,1435,0.8380,1,1
100000,39.91,49,0,18,0,31,0,18,0,30,0,1.00,0,0.451,1770,0.00,93.20,12.82,21,0,1,0,1.00,1.00,1.00,4,7,7,12.9,19.871,48,0.831,0.535,7,1.000,1,28.89,11.50,0,0.0000,0.078,0.0000,1112,0.6332,1,1
100000,45.27,49,0,18,0,31,0,18,0,31,0,1.00,0,0.398,1760,0.00,67.82,16.99,21,2,1,0,1.00,1.00,1.00,4,7,7,41.1,3.755,49,0.924,0.535,7,1.000,0,20.82,20.75,0,0.0000,0.000,0.0000,1046,0.5945,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,1760,1.52,119.68,3.03,21,2,1,0,1.00,1.00,1.00,9,7,7,41.8,43.749,49,0.831,0.535,7,1.000,0,45.26,45.25,0,0.0000,0.078,0.0000,1102,0.6267,1,1
100000,27.75,49,3,26,0,20,3,16,0,13,2,1.79,4,0.577,1756,3.09,103.01,11.86,21,0,0,2,2.17,1.00,2.00,8,6,6,20.2,35.579,32,0.793,0.494,7,1.000,1,21.36,-9.25,0,0.0000,0.023,0.0000,1220,0.7594,1,1
100000,39.42,49,0,21,0,28,0,21,0,28,0,1.00,0,0.533,1755,0.00,104.04,8.64,21,0,1,0,1.00,1.00,1.00,4,7,7,13.9,50.439,49,0.805,0.561,7,1.000,0,26.76,-17.50,0,0.0000,0.100,0.0000,1118,0.6371,1,1
100000,39.08,49,0,18,0,31,0,18,0,29,0,1.00,0,0.461,1754,0.51,129.61,4.37,21,1,0,0,1.00,1.00,1.00,6,7,7,30.5,62.213,47,0.831,0.535,7,1.000,1,12.50,-12.00,0,0.0000,0.078,0.0000,1102,0.6399,1,1
100000,32.43,49,0,22,0,27,0,20,0,21,0,1.00,0,0.617,1736,3.48,107.12,44.07,21,0,0,0,1.00,1.00,1.00,7,7,7,17.7,47.627,41,0.791,0.575,7,1.000,0,25.50,25.50,0,0.0000,0.090,0.0000,1164,0.7024,1,1
100000,36.72,36,0,14,0,22,0,13,0,20,0,1.00,0,0.354,1723,4.20,89.00,12.52,172,0,0,0,1.00,1.00,1.00,9,6,6,24.8,32.239,33,1.113,0.481,6,1.000,0,10.01,10.00,0,0.0000,0.213,0.0000,1112,0.6601,1,1
100000,36.20,49,0,22,0,27,0,22,0,23,0,1.00,0,0.608,1692,4.14,109.96,0.00,21,0,2,0,1.00,1.00,1.00,4,7,7,19.8,40.193,45,0.805,0.561,7,1.000,0,34.57,-26.25,0,0.0000,0.100,0.0000,1099,0.6648,1,1
100000,36.21,36,6,11,0,19,6,11,0,19,0,1.42,0,0.304,1689,0.00,79.87,0.62,186,0,0,3,1.00,1.00,1.83,4,6,6,18.8,37.218,36,0.862,0.489,6,1.000,0,1.35,1.25,0,0.0000,0.000,0.0000,1122,0.6648,1,1
100000,42.59,36,0,16,0,20,0,16,0,20,0,1.00,0,0.376,1680,0.00,69.79,28.96,172,0,0,0,1.00,1.00,1.00,9,6,6,24.6,36.454,36,1.183,0.497,6,1.000,0,22.25,0.00,0,0.0000,0.203,0.0000,1029,0.6129,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,1664,0.66,86.18,2.49,21,1,1,0,1.00,1.00,1.00,9,7,7,33.9,11.640,49,0.831,0.535,7,1.000,0,28.61,28.50,0,0.0000,0.078,0.0000,1042,0.6267,1,1
100000,23.15,36,0,9,5,22,0,9,5,20,0,1.00,0,0.389,1654,3.05,124.58,0.43,186,0,1,0,1.00,1.00,1.00,9,6,6,19.3,62.070,34,0.735,0.450,6,1.000,0,35.02,-35.00,5,0.0008,0.000,0.0000,1364,0.8313,1,1
100000,31.75,36,0,15,0,21,0,13,0,14,0,1.00,0,0.409,1645,0.00,59.92,8.94,172,1,0,0,1.00,1.00,1.00,5,6,6,26.7,4.941,27,1.176,0.493,6,1.000,1,13.93,13.75,0,0.0000,0.244,0.0000,1146,0.7099,1,1
100000,29.26,49,0,22,0,27,0,21,0,16,0,1.00,2,0.718,1639,0.00,99.58,1.11,21,0,0,0,1.00,1.00,1.00,4,7,6,3.9,20.290,37,0.791,0.575,7,1.000,1,17.16,5.50,0,0.0000,0.090,0.0000,1070,0.7394,1,1
100000,14.33,36,0,9,5,22,0,7,3,11,0,1.00,2,0.488,1637,0.00,85.03,4.52,186,1,2,0,1.00,1.00,1.00,4,6,5,34.4,23.545,21,0.735,0.450,6,1.000,3,26.16,12.00,3,0.0008,0.000,0.0000,1432,1.0000,1,1
100000,39.08,49,0,18,0,31,0,17,0,30,0,1.00,0,0.435,1631,0.11,83.96,20.78,21,2,1,0,1.00,1.00,1.00,4,7,7,42.6,19.710,47,0.831,0.535,7,1.000,2,45.11,41.25,0,0.0000,0.078,0.0000,1031,0.6399,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,1620,0.09,91.56,1.46,21,1,2,0,1.00,1.00,1.00,9,7,7,33.7,19.451,49,0.831,0.535,7,1.000,0,22.53,7.50,0,0.0000,0.078,0.0000,1015,0.6267,1,1
100000,39.91,49,0,18,0,31,0,17,0,31,0,1.00,0,0.426,1610,1.56,124.55,7.74,21,0,0,0,1.00,1.00,1.00,9,7,7,16.7,80.563,48,0.831,0.535,7,1.000,1,50.04,-36.00,0,0.0000,0.078,0.0000,1012,0.6332,1,1
100000,36.38,49,0,22,0,27,0,22,0,24,0,1.00,0,0.605,1609,0.00,119.62,3.93,21,1,1,0,1.00,1.00,1.00,8,7,7,35.1,58.629,46,0.791,0.575,7,1.000,1,48.59,-37.00,0,0.0000,0.090,0.0000,1045,0.6632,1,1
100000,25.73,49,0,22,0,27,0,14,0,19,0,1.00,4,0.544,1596,0.78,131.25,2.12,21,1,0,0,1.00,1.00,1.00,5,7,5,26.8,55.814,33,0.780,0.544,7,1.000,0,54.16,-30.50,0,0.0000,0.024,0.0000,1087,0.7885,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,1580,0.00,79.46,3.40,21,0,0,0,1.00,1.00,1.00,9,7,7,20.9,7.141,49,0.831,0.535,7,1.000,0,17.17,-4.75,0,0.0000,0.078,0.0000,990,0.6267,1,1
100000,2.21,36,0,10,4,22,0,0,4,1,0,1.00,12,0.000,1577,0.00,80.86,0.10,186,0,0,0,1.00,1.00,1.00,2,4,2,22.0,2.318,5,0.735,0.450,6,1.000,0,24.68,24.50,4,0.0008,0.000,0.0000,1536,1.0000,1,1
100000,54.07,49,0,22,0,27,0,22,0,27,0,1.00,0,0.407,1562,0.18,75.23,3.70,188,2,0,0,1.00,1.00,1.00,9,7,7,39.3,22.027,49,1.104,0.633,7,1.000,0,19.78,-5.50,0,0.0000,0.285,0.0000,849,0.5440,1,1
100000,16.97,49,0,10,4,35,0,6,0,17,0,1.00,6,0.354,1523,0.40,84.53,6.53,186,0,1,0,1.00,1.00,1.00,6,7,4,14.8,13.005,23,0.738,0.450,7,1.000,0,30.52,30.50,0,0.0061,0.000,0.0000,1188,0.9710,1,1
100000,32.43,49,0,23,0,26,0,22,0,19,0,1.00,0,0.678,1518,0.00,86.22,7.56,21,1,0,0,1.00,1.00,1.00,6,7,7,26.9,30.073,41,0.791,0.575,7,1.000,0,26.62,-26.50,0,0.0000,0.090,0.0000,1016,0.7024,1,1
100000,21.97,36,0,13,0,23,0,12,0,13,0,1.00,0,0.546,1517,0.96,74.31,3.52,187,1,0,0,1.00,1.00,1.00,4,6,6,36.1,8.929,25,0.879,0.558,6,1.000,0,40.48,-17.50,0,0.0000,0.000,0.0000,1166,0.8535,1,1
100000,21.68,36,0,9,5,22,0,8,5,19,0,1.00,0,0.369,1516,2.71,111.07,0.89,186,2,1,0,1.00,1.00,1.00,6,6,6,50.7,42.430,32,0.735,0.450,6,1.000,1,12.50,12.00,5,0.0008,0.000,0.0000,1277,0.8590,1,1
100000,23.72,35,0,13,0,22,0,13,0,14,0,1.00,0,0.548,1504,0.98,97.93,23.33,187,0,0,0,1.00,1.00,1.00,4,6,6,13.5,59.246,27,0.879,0.558,6,1.000,0,13.16,-8.25,0,0.0000,0.000,0.0000,1139,0.8213,1,1
100000,51.16,36,8,13,0,15,8,10,0,14,0,1.83,0,0.195,1503,0.00,39.51,51.88,172,0,1,4,1.00,4.33,1.00,6,6,6,23.8,27.131,32,1.279,0.475,6,1.000,0,6.75,0.25,0,0.0000,0.215,0.0000,802,0.5592,1,1
100000,33.66,36,0,13,0,23,0,12,0,23,0,1.00,0,0.357,1499,0.10,91.70,6.78,21,2,0,0,1.00,1.00,1.00,8,6,6,40.4,59.960,35,0.962,0.668,6,1.000,1,35.02,-20.00,0,0.0000,0.127,0.0000,1026,0.6895,1,1
100000,22.79,36,0,10,4,22,0,10,4,19,0,1.00,0,0.439,1499,0.00,70.98,0.69,186,1,0,0,1.00,1.00,1.00,6,6,6,35.8,5.137,33,0.735,0.450,6,1.000,0,60.50,31.75,4,0.0008,0.000,0.0000,1207,0.8380,1,1
100000,54.22,36,7,13,0,16,7,13,0,16,0,1.75,0,0.240,1491,0.00,53.85,4.22,172,0,1,4,1.00,4.00,1.00,4,6,6,14.5,22.914,36,1.261,0.482,6,1.000,0,9.96,6.25,0,0.0000,0.222,0.0000,809,0.5432,1,1
100000,13.90,49,0,12,0,37,0,9,0,8,0,1.00,8,0.647,1481,1.49,78.25,29.26,21,1,0,0,1.00,1.00,1.00,5,3,7,34.8,15.732,17,0.818,0.549,7,1.000,0,40.21,-38.75,0,0.0000,0.069,0.0000,1030,1.0000,1,1
100000,5.65,49,0,26,0,23,0,5,0,2,0,1.00,12,0.886,1474,0.00,74.54,16.75,21,1,0,0,1.00,1.00,1.00,2,1,7,27.0,1.033,7,0.807,0.580,7,1.000,0,34.15,32.50,0,0.0000,0.051,0.0000,1050,1.0000,1,1
100000,39.26,49,0,12,0,37,0,11,0,37,0,1.00,0,0.280,1465,0.00,65.78,5.51,21,0,0,0,1.00,1.00,1.00,4,7,7,11.3,10.751,48,0.818,0.549,7,1.000,1,12.33,-11.75,0,0.0000,0.069,0.0000,935,0.6384,1,1
100000,38.44,49,0,12,0,37,0,12,0,35,0,1.00,0,0.312,1462,4.62,84.06,1.15,21,0,0,0,1.00,1.00,1.00,6,7,7,4.8,20.889,47,0.818,0.549,7,1.000,0,5.15,4.00,0,0.0000,0.069,0.0000,933,0.6452,1,1
100000,28.47,49,0,22,0,27,0,19,0,17,0,1.00,0,0.667,1454,1.00,87.01,1.70,21,0,0,0,1.00,1.00,1.00,6,7,7,11.5,19.653,36,0.791,0.575,7,1.000,0,2.37,-2.25,0,0.0000,0.090,0.0000,968,0.7496,1,1
100000,19.85,36,0,10,4,22,0,10,4,15,0,1.00,2,0.504,1440,0.28,87.73,3.79,186,0,0,0,1.00,1.00,1.00,4,6,5,25.4,27.351,29,0.735,0.450,6,1.000,0,8.49,-5.75,4,0.0008,0.000,0.0000,1218,0.8979,1,1
100000,30.00,49,0,7,12,30,0,7,11,27,0,1.00,0,0.233,1436,0.32,95.09,0.40,186,1,0,0,1.00,1.00,1.00,6,7,7,28.9,48.284,45,0.760,0.312,7,1.000,1,10.98,-8.25,8,0.0005,0.000,0.0000,1019,0.7302,1,1
100000,40.97,49,0,26,0,23,0,26,0,23,0,1.00,0,0.635,1427,0.00,86.10,3.17,21,1,1,0,1.00,1.00,1.00,6,7,7,37.3,31.020,49,0.836,0.541,7,1.000,0,20.89,-19.50,0,0.0000,0.078,0.0000,891,0.6249,1,1
100000,39.91,49,0,18,0,31,0,18,0,30,0,1.00,0,0.451,1423,0.00,78.45,7.30,21,2,0,0,1.00,1.00,1.00,6,7,7,42.6,28.337,48,0.831,0.535,7,1.000,1,28.86,22.75,0,0.0000,0.078,0.0000,893,0.6332,1,1
100000,23.07,36,1,24,0,11,1,20,0,1,4,1.18,2,0.867,1410,2.54,57.44,54.45,21,1,1,4,1.33,1.00,1.20,5,5,6,26.9,29.459,22,1.003,0.613,6,1.000,1,4.76,4.75,0,0.0000,0.000,0.0000,940,0.8328,1,1
100000,24.38,49,0,9,1,39,0,9,1,23,0,1.00,2,0.369,1400,0.00,74.18,0.59,186,1,0,0,1.00,1.00,1.00,5,7,6,34.6,15.448,33,0.750,0.418,7,1.000,0,21.59,-16.00,1,0.0045,0.000,0.0000,1054,0.8101,1,1
100000,42.35,49,0,19,0,30,0,19,0,30,0,1.00,0,0.449,1381,0.15,76.05,15.78,21,0,0,0,1.00,1.00,1.00,6,7,7,22.8,29.317,49,0.864,0.571,7,1.000,0,28.32,6.75,0,0.0000,0.086,0.0000,848,0.6146,1,1
100000,39.08,49,0,18,0,31,0,18,0,29,0,1.00,0,0.461,1373,0.00,79.01,1.43,21,2,0,0,1.00,1.00,1.00,9,7,7,38.1,21.913,47,0.831,0.535,7,1.000,2,36.61,25.00,0,0.0000,0.078,0.0000,867,0.6399,1,1
100000,34.08,49,0,19,0,30,0,15,0,28,0,1.00,0,0.440,1324,1.62,77.41,7.20,21,0,0,0,1.00,1.00,1.00,5,7,7,23.1,42.294,43,0.793,0.576,7,1.000,1,7.22,-1.75,0,0.0000,0.050,0.0000,888,0.6852,1,1
100000,26.61,49,0,18,0,31,0,7,0,25,0,1.00,0,0.263,1306,0.00,60.53,3.79,21,0,0,0,1.00,1.00,1.00,5,7,7,17.7,11.852,32,0.831,0.535,7,1.000,0,14.31,4.75,0,0.0000,0.078,0.0000,947,0.7755,1,1
100000,35.75,49,0,18,0,31,0,16,0,27,0,1.00,0,0.448,1304,0.00,90.19,3.83,21,0,0,0,1.00,1.00,1.00,8,7,7,24.2,47.866,43,0.831,0.535,7,1.000,0,50.42,47.00,0,0.0000,0.078,0.0000,848,0.6690,1,1
100000,35.75,49,0,18,0,31,0,18,0,25,0,1.00,0,0.503,1299,0.00,71.52,43.26,21,0,0,0,1.00,1.00,1.00,6,7,7,21.4,23.428,43,0.831,0.535,7,1.000,1,19.10,-2.00,0,0.0000,0.078,0.0000,849,0.6690,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,1293,4.37,91.35,0.16,21,0,0,0,1.00,1.00,1.00,6,7,7,25.3,35.821,49,0.831,0.535,7,1.000,0,25.32,25.00,0,0.0000,0.078,0.0000,810,0.6267,1,1
100000,14.73,36,0,12,3,21,0,9,1,10,0,1.00,4,0.611,1286,0.00,73.67,0.60,186,0,0,0,1.00,1.00,1.00,3,6,4,16.0,22.139,20,0.756,0.482,6,1.000,1,13.83,-13.75,1,0.0000,0.000,0.0000,1195,1.0000,1,1
100000,48.63,48,0,16,0,32,0,16,0,32,0,1.00,0,0.329,1262,0.00,38.32,37.26,187,1,1,0,1.00,1.00,1.00,6,7,7,27.2,4.620,48,1.013,0.512,7,1.000,0,8.76,-8.75,0,0.0000,0.000,0.0000,723,0.5736,1,1
100000,45.27,49,0,18,0,31,0,18,0,31,0,1.00,0,0.398,1255,0.00,50.62,36.04,21,1,0,0,1.00,1.00,1.00,6,7,7,29.3,16.914,49,0.924,0.535,7,1.000,0,23.31,-14.50,0,0.0000,0.000,0.0000,746,0.5945,1,1
100000,27.24,35,0,13,0,22,0,13,0,18,0,1.00,0,0.477,1246,1.09,89.64,0.67,187,1,0,0,1.00,1.00,1.00,4,6,6,28.2,54.249,31,0.879,0.558,6,1.000,0,36.02,-36.00,0,0.0000,0.000,0.0000,940,0.7664,1,1
100000,36.65,49,0,18,0,31,0,18,0,25,0,1.00,0,0.491,1244,0.10,82.31,6.48,21,2,0,0,1.00,1.00,1.00,9,7,7,52.6,33.513,43,0.852,0.535,7,1.000,1,52.63,-28.50,0,0.0000,0.044,0.0000,776,0.6607,1,1
100000,46.32,49,0,23,0,26,0,23,0,25,0,1.00,0,0.497,1243,0.00,48.32,23.95,21,2,1,0,1.00,1.00,1.00,9,7,7,44.5,9.339,48,0.965,0.511,7,1.000,1,62.16,50.50,0,0.0000,0.000,0.0000,725,0.5877,1,1
100000,38.39,41,0,18,0,23,0,18,0,23,0,1.00,0,0.469,1238,0.20,80.76,15.42,187,2,0,0,1.00,1.00,1.00,8,7,7,61.2,59.892,41,0.936,0.560,7,1.000,0,33.26,-0.75,0,0.0000,0.000,0.0000,799,0.6456,1,1
100000,30.71,45,0,20,0,25,0,17,0,16,0,1.00,4,0.554,1231,0.35,44.04,17.28,187,1,0,0,1.00,1.00,1.00,6,7,5,33.4,7.421,33,0.931,0.572,7,1.000,0,14.98,-12.50,0,0.0000,0.000,0.0000,818,0.7218,1,1
100000,3.97,49,0,22,0,27,0,1,0,4,0,1.00,18,0.252,1230,0.00,58.70,6.81,21,1,0,0,1.00,1.00,1.00,2,2,3,32.5,0.767,5,0.794,0.571,7,1.000,0,33.28,1.50,0,0.0000,0.092,0.0000,852,1.0000,1,1
100000,46.13,49,0,27,0,22,0,26,0,22,0,1.00,0,0.564,1221,0.00,91.68,33.07,21,0,0,0,1.00,1.00,1.00,6,7,7,19.7,64.340,48,0.961,0.585,7,1.000,1,7.85,7.75,0,0.0000,0.022,0.0000,718,0.5889,1,1
100000,22.84,35,0,13,0,22,0,10,0,16,0,1.00,0,0.438,1218,0.00,67.91,25.71,187,2,0,0,1.00,1.00,1.00,6,6,6,60.9,33.833,26,0.879,0.558,6,1.000,3,42.50,20.00,0,0.0000,0.000,0.0000,925,0.8369,1,1
100000,37.49,49,0,10,3,36,0,10,3,34,0,1.00,0,0.267,1216,1.04,60.77,9.98,186,0,0,0,1.00,1.00,1.00,6,7,7,20.6,18.558,47,0.824,0.525,7,1.000,1,12.95,-12.75,3,0.0111,0.165,0.0000,778,0.6533,1,1
100000,11.76,36,0,10,4,22,0,5,4,9,0,1.00,0,0.425,1215,0.00,79.05,3.16,186,0,0,0,1.00,1.00,1.00,4,6,6,13.6,28.427,18,0.735,0.450,6,1.000,2,23.16,22.00,4,0.0008,0.000,0.0000,1072,1.0000,1,1
100000,22.50,64,0,28,0,36,0,7,0,19,0,1.00,8,0.311,1210,0.50,78.09,45.87,21,0,0,0,1.00,1.00,1.00,6,8,4,17.1,21.424,26,0.865,0.522,8,1.000,0,39.70,-34.00,0,0.0000,0.000,0.0000,676,0.8434,1,1
100000,23.15,36,0,9,5,22,0,8,5,21,0,1.00,0,0.346,1194,2.93,93.64,1.57,186,1,1,0,1.00,1.00,1.00,6,6,6,28.5,67.540,34,0.735,0.450,6,1.000,1,40.57,-33.25,5,0.0008,0.000,0.0000,976,0.8313,1,1
100000,46.00,36,0,23,0,13,0,23,0,13,0,1.00,0,0.500,1192,0.00,40.87,26.15,172,1,0,0,1.00,1.00,1.00,9,6,6,25.7,32.348,36,1.278,0.454,6,1.000,0,12.26,12.25,0,0.0000,0.164,0.0000,703,0.5898,1,1
100000,32.10,49,0,10,5,34,0,10,5,31,0,1.00,0,0.312,1183,0.00,74.38,0.00,186,0,0,0,1.00,1.00,1.00,4,7,7,21.9,36.797,46,0.738,0.450,7,1.000,0,44.87,43.50,5,0.0061,0.000,0.0000,834,0.7061,1,1
100000,25.31,36,0,12,3,21,0,12,3,20,0,1.00,0,0.474,1127,0.00,80.19,1.48,186,2,0,0,1.00,1.00,1.00,6,6,6,45.1,41.137,35,0.756,0.482,6,1.000,1,25.35,-15.25,3,0.0000,0.000,0.0000,892,0.7951,1,1
100000,13.99,49,0,12,8,29,0,7,4,10,0,1.00,6,0.500,1121,1.10,67.33,9.14,186,1,0,0,1.00,1.00,1.00,6,4,7,28.1,23.030,21,0.736,0.448,7,1.000,0,24.14,23.50,4,0.0000,0.040,0.0000,869,1.0000,1,1
100000,19.12,49,0,18,0,31,0,15,0,8,0,1.00,6,0.784,1115,0.25,58.10,17.56,21,1,0,0,1.00,1.00,1.00,2,4,7,34.0,15.565,23,0.831,0.535,7,1.000,1,44.69,43.25,0,0.0000,0.078,0.0000,843,0.9147,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,1101,0.00,72.92,0.11,21,2,0,0,1.00,1.00,1.00,9,7,7,40.9,36.458,49,0.831,0.535,7,1.000,0,61.55,61.50,0,0.0000,0.078,0.0000,689,0.6267,1,1
100000,43.66,49,3,28,0,18,3,28,0,18,3,1.50,0,0.641,1099,0.00,77.04,6.04,21,1,1,3,2.00,1.00,1.50,4,7,7,34.1,35.959,49,0.840,0.522,7,1.000,0,19.41,-15.25,0,0.0000,0.000,0.0000,665,0.6054,1,1
100000,15.07,36,0,9,5,22,0,5,5,13,0,1.00,0,0.332,1084,2.78,57.26,0.47,186,1,0,0,1.00,1.00,1.00,5,6,6,36.6,14.755,23,0.735,0.450,6,1.000,0,51.00,-5.00,5,0.0008,0.000,0.0000,994,1.0000,1,1
100000,32.62,36,0,11,0,25,0,11,0,24,0,1.00,0,0.337,1083,0.19,58.88,5.77,187,0,0,0,1.00,1.00,1.00,5,7,7,22.9,39.970,35,0.932,0.542,7,1.000,1,15.50,-2.75,0,0.0000,0.000,0.0000,747,0.7004,1,1
100000,28.12,35,0,13,0,22,0,13,0,19,0,1.00,0,0.462,1077,0.14,66.16,27.31,187,1,1,0,1.00,1.00,1.00,6,6,6,27.7,44.456,32,0.879,0.558,6,1.000,0,32.62,32.50,0,0.0000,0.000,0.0000,783,0.7544,1,1
100000,37.78,49,0,18,0,31,0,16,0,31,0,1.00,0,0.423,1070,0.87,63.46,1.06,21,1,1,0,1.00,1.00,1.00,6,7,7,31.5,22.474,47,0.804,0.539,7,1.000,0,24.49,22.00,0,0.0000,0.024,0.0000,693,0.6508,1,1
100000,9.19,36,0,9,5,22,0,1,5,9,0,1.00,6,0.109,1055,0.00,47.63,0.00,186,0,0,0,1.00,1.00,1.00,4,6,3,15.3,7.534,15,0.735,0.450,6,1.000,0,17.15,-17.00,5,0.0008,0.000,0.0000,1040,1.0000,1,1
100000,25.31,36,0,12,3,21,0,11,3,21,0,1.00,0,0.435,1035,0.90,73.83,13.82,186,0,0,0,1.00,1.00,1.00,4,6,6,14.0,48.727,35,0.756,0.482,6,1.000,1,3.82,-0.75,3,0.0000,0.000,0.0000,811,0.7951,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,1030,0.00,76.90,0.21,21,1,0,0,1.00,1.00,1.00,9,7,7,27.9,47.064,49,0.831,0.535,7,1.000,0,28.15,-26.50,0,0.0000,0.078,0.0000,645,0.6267,1,1
100000,24.62,36,0,9,5,22,0,9,5,22,0,1.00,0,0.366,1023,0.00,59.41,0.96,186,2,2,0,1.00,1.00,1.00,6,6,6,61.7,24.973,36,0.735,0.450,6,1.000,0,14.18,10.75,5,0.0008,0.000,0.0000,824,0.8061,1,1
100000,34.01,49,0,22,0,27,0,22,0,21,0,1.00,0,0.647,990,0.00,62.62,0.36,21,0,0,0,1.00,1.00,1.00,4,7,7,12.0,24.937,43,0.791,0.575,7,1.000,0,5.15,-2.00,0,0.0000,0.090,0.0000,666,0.6859,1,1
100000,18.51,36,0,12,3,21,0,11,1,13,0,1.00,0,0.594,981,0.00,43.04,2.03,186,0,0,0,1.00,1.00,1.00,6,6,6,21.4,9.254,25,0.756,0.482,6,1.000,1,16.90,-2.25,1,0.0000,0.000,0.0000,841,0.9297,1,1
100000,35.41,49,0,18,0,31,0,18,0,25,0,1.00,0,0.508,979,3.58,75.78,10.54,21,0,2,0,1.00,1.00,1.00,4,7,7,13.5,46.367,43,0.823,0.532,7,1.000,0,44.20,26.00,0,0.0000,0.084,0.0000,626,0.6722,1,1
100000,30.75,35,0,13,0,22,0,13,0,22,0,1.00,0,0.423,964,1.90,29.89,72.50,187,1,2,0,1.00,1.00,1.00,4,6,6,32.8,12.637,35,0.879,0.558,6,1.000,0,9.95,-2.00,0,0.0000,0.000,0.0000,695,0.7213,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,954,0.94,68.05,0.00,21,0,1,0,1.00,1.00,1.00,4,7,7,17.2,39.673,49,0.831,0.535,7,1.000,0,56.00,-34.00,0,0.0000,0.078,0.0000,597,0.6267,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,952,1.04,88.43,0.59,21,0,1,0,1.00,1.00,1.00,6,7,7,21.5,66.930,49,0.831,0.535,7,1.000,0,51.07,-26.75,0,0.0000,0.078,0.0000,596,0.6267,1,1
100000,22.79,36,0,10,4,22,0,10,4,19,0,1.00,0,0.439,952,0.55,80.23,0.42,186,1,2,0,1.00,1.00,1.00,4,6,6,28.3,52.085,33,0.735,0.450,6,1.000,0,41.04,41.00,4,0.0008,0.000,0.0000,761,0.8380,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,936,0.81,67.00,0.29,21,1,1,0,1.00,1.00,1.00,9,7,7,33.9,41.635,49,0.831,0.535,7,1.000,0,8.84,4.25,0,0.0000,0.078,0.0000,586,0.6267,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,933,0.18,61.98,7.97,21,1,2,0,1.00,1.00,1.00,9,7,7,37.0,35.567,49,0.831,0.535,7,1.000,0,3.58,1.50,0,0.0000,0.078,0.0000,584,0.6267,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,906,0.00,48.88,14.13,21,0,1,0,1.00,1.00,1.00,6,7,7,23.4,15.369,49,0.831,0.535,7,1.000,0,13.23,12.25,0,0.0000,0.078,0.0000,567,0.6267,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,901,0.00,73.22,0.60,21,2,1,0,1.00,1.00,1.00,6,7,7,45.8,45.441,49,0.831,0.535,7,1.000,0,11.82,2.75,0,0.0000,0.078,0.0000,564,0.6267,1,1
100000,19.48,36,0,9,5,22,0,9,5,15,0,1.00,0,0.462,891,1.94,70.17,2.98,186,0,0,0,1.00,1.00,1.00,4,6,6,25.1,42.246,29,0.735,0.450,6,1.000,0,20.03,9.75,5,0.0008,0.000,0.0000,798,0.9063,1,1
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,883,0.46,56.10,0.11,21,2,1,0,1.00,1.00,1.00,6,7,7,45.1,28.521,49,0.831,0.535,7,1.000,0,26.58,-25.50,0,0.0000,0.078,0.0000,553,0.6267,1,1
100000,35.40,49,0,19,0,30,0,19,0,20,0,1.00,0,0.537,862,0.35,49.33,18.49,21,2,0,0,1.00,1.00,1.00,4,7,7,43.3,35.226,39,0.908,0.531,7,1.000,0,42.39,10.75,0,0.0000,0.000,0.0000,545,0.6723,1,1
100000,14.70,36,0,10,4,22,0,10,0,10,0,1.00,4,0.680,858,0.00,37.04,8.09,186,1,1,0,1.00,1.00,1.00,5,6,4,34.9,0.028,20,0.735,0.450,6,1.000,1,13.00,-13.00,0,0.0008,0.000,0.0000,744,1.0000,1,1
100000,37.53,36,1,24,0,11,1,24,0,11,0,1.00,0,0.640,846,0.00,37.66,0.61,21,0,0,0,1.00,1.00,1.00,9,6,6,14.4,8.758,36,1.014,0.605,6,1.000,0,30.32,-30.25,0,0.0000,0.000,0.0000,552,0.6529,1,1
